codigo,nome,preco,quantidade
695,Sabonete Liquido 414,21.83,87
696,Shampoo Anticaspa 607,606.21,85
697,Azeite de Oliva 710,1014.88,22
698,Cinto Social 976,250.83,95
699,Oculos de Sol 773,923.03,90
700,Notebook 746,2123.24,48
701,Teclado Mecanico 702,174.97,47
702,Vassoura Retratil 946,980.44,12
703,Achocolatado em Po 855,2067.76,15
704,Vassoura Retratil 483,47.8,58
705,Desinfetante Floral 764,213.7,10
706,Achocolatado em Po 320,670.6,4
707,Notebook 714,171.42,39
708,Blusa de Frio 933,1501.35,53
709,Arroz Branco 517,793.61,21
710,Calca Jeans 785,1566.08,65
711,Bone 651,777.45,66
712,Sabao em Po 642,173.69,60
713,Pano de Microfibra 472,1522.11,79
714,Sabao em Po 396,2243.95,40
715,Teclado Mecanico 187,2145.1,70
716,Caixa de Som Bluetooth 158,949.26,91
717,Sabonete Liquido 608,1712.04,63
718,Smartwatch 509,1638.46,80
719,Detergente Liquido 769,1364.91,30
720,Detergente Liquido 186,1499.37,42
721,Bermuda Esportiva 788,2474.35,40
722,Blusa de Frio 114,1639.06,55
723,Colar Dourado 950,1398.32,42
724,Vestido Floral 288,1137.64,5
725,Pano de Microfibra 101,445.86,77
726,Blusa de Frio 321,2060.99,75
727,Desinfetante Floral 240,1928.08,25
728,Perfume Masculino 497,2429.02,66
729,Jaqueta de Couro 227,1070.52,7
730,Feijao Carioca 730,851.85,40
731,Shampoo Anticaspa 456,682.88,52
732,Mouse Gamer 132,2112.24,81
733,Relogio de Pulso 645,2183.53,57
734,Macarrao Espaguete 801,1424.56,21
735,Chaveiro Metalico 828,278.13,21
736,Cafe Torrado 507,913.51,93
737,Calca Jeans 797,1740.05,40
738,Smartwatch 780,1688.5,18
739,Escova de Cabelo 736,2354.81,92
740,Cinto Social 745,467.31,52
741,Jaqueta de Couro 945,380.19,85
742,Caixa de Som Bluetooth 263,1446.33,58
743,Desinfetante Floral 823,1360.66,52
744,Macarrao Espaguete 486,197.84,31
745,Leite Integral 495,497.13,86
746,Macarrao Espaguete 754,1740.75,50
747,Azeite de Oliva 186,93.78,60
748,Achocolatado em Po 289,515.02,17
749,Vassoura Retratil 252,426.92,89
750,Amaciante Concentrado 417,2240.26,3
751,Esponja Multiuso 749,1946.0,37
752,Camiseta Basica 762,2389.4,23
753,Blusa de Frio 525,1345.78,54
754,Detergente Liquido 355,759.69,47
755,Detergente Liquido 954,2074.09,64
756,Lustra Moveis 207,116.62,62
757,Desinfetante Floral 254,1753.99,21
758,Bermuda Esportiva 491,351.2,6
759,Azeite de Oliva 169,2115.62,39
760,Esponja Multiuso 486,947.02,97
761,Carteira de Couro 418,2393.38,90
762,Colar Dourado 460,377.64,11
763,Pulseira de Prata 429,658.7,99
764,Smartphone 508,2219.21,77
765,Achocolatado em Po 373,842.55,48
766,Oculos de Sol 125,1947.21,93
767,Mouse Gamer 922,67.2,86
768,Sabonete Liquido 726,1806.83,79
769,Vassoura Retratil 674,1421.64,88
770,Relogio de Pulso 700,1679.27,83
771,Pano de Microfibra 297,1535.49,2
772,Meias de Algodao 399,549.55,71
773,Bone 519,455.51,2
774,Lustra Moveis 324,2285.99,73
775,Achocolatado em Po 895,1067.27,62
776,Desinfetante Floral 762,2165.18,22
777,Blusa de Frio 254,1028.85,59
778,Blusa de Frio 294,1536.33,28
779,Colar Dourado 803,59.46,32
780,Bone 200,256.98,24
781,Sabonete Liquido 119,1050.09,5
782,Smartphone 774,1471.47,78
783,Smartwatch 763,2096.75,54
784,Lustra Moveis 625,999.01,66
785,Camiseta Basica 336,1333.67,53
786,Calca Jeans 583,1248.54,81
787,Sabao em Po 416,2353.3,66
788,Fone de Ouvido Bluetooth 396,2182.21,26
789,Oculos de Sol 895,271.5,30
790,Carteira de Couro 714,95.68,37
791,Notebook 723,704.62,3
792,Camiseta Basica 350,2342.74,49
793,Cafe Torrado 219,1392.99,22
794,Arroz Branco 556,932.41,72
795,Calca Jeans 538,1595.09,72
796,Azeite de Oliva 399,929.17,86
797,Vestido Floral 698,1865.16,44
798,Detergente Liquido 701,1963.26,53
799,Achocolatado em Po 649,2029.51,79
800,Bermuda Esportiva 977,730.52,20
801,Shampoo Anticaspa 569,1719.11,42
802,Cinto Social 670,1655.55,21
803,Meias de Algodao 614,2058.74,19
804,Chaveiro Metalico 833,1770.31,7
805,Carregador Portatil 360,1673.75,25
806,Mouse Gamer 266,2000.98,63
807,Bone 643,912.28,95
808,Cafe Torrado 883,1661.76,79
809,Carregador Portatil 784,1136.05,30
810,Bolacha Recheada 382,1125.35,85
811,Smartwatch 867,1479.42,70
812,Cafe Torrado 535,279.29,8
813,Bolacha Recheada 667,1802.58,57
814,Esponja Multiuso 106,2344.44,90
815,Azeite de Oliva 118,2268.65,51
816,Esmalte Vermelho 913,1295.47,96
817,Esponja Multiuso 534,428.32,51
818,Shampoo Anticaspa 574,2185.07,95
819,Carregador Portatil 673,1514.02,3
820,Protetor Solar FPS 50 578,2450.1,55
821,Chaveiro Metalico 703,1376.82,81
822,Blusa de Frio 907,428.78,99
823,Vassoura Retratil 464,632.94,65
824,Protetor Solar FPS 50 851,1387.56,2
825,Macarrao Espaguete 139,379.42,69
826,Lustra Moveis 249,1630.93,55
827,Desinfetante Floral 419,424.16,14
828,Bolacha Recheada 438,931.76,44
829,Perfume Masculino 685,1127.52,34
830,Amaciante Concentrado 202,1706.87,65
831,Arroz Branco 827,1715.43,26
832,Sabao em Po 504,1026.2,42
833,Sabonete Liquido 832,1300.9,82
834,Teclado Mecanico 210,2308.53,30
835,Vestido Floral 722,1086.12,49
836,Bermuda Esportiva 351,101.85,19
837,Calca Jeans 361,753.33,66
838,Creme Hidratante 817,2312.9,59
839,Esmalte Vermelho 650,1325.4,66
840,Carregador Portatil 739,2023.95,17
841,Cinto Social 115,1057.59,93
842,Macarrao Espaguete 886,1919.31,30
843,Pano de Microfibra 774,133.37,23
844,Carregador Portatil 787,849.59,23
845,Mochila Escolar 167,122.93,33
846,Creme Hidratante 520,1927.07,92
847,Protetor Solar FPS 50 178,23.51,56
848,Protetor Solar FPS 50 401,2222.65,47
849,Bermuda Esportiva 701,1940.72,88
850,Sabao em Po 345,1673.55,70
851,Blusa de Frio 807,1742.29,7
852,Vassoura Retratil 641,444.17,80
853,Detergente Liquido 924,822.4,9
854,Fone de Ouvido Bluetooth 369,664.08,14
855,Desinfetante Floral 595,1282.44,28
856,Relogio de Pulso 736,2333.63,53
857,Teclado Mecanico 708,1482.27,99
858,Vestido Floral 672,1481.69,10
859,Pano de Microfibra 412,1843.14,99
860,Amaciante Concentrado 316,2429.34,9
861,Amaciante Concentrado 385,1301.5,90
862,Esponja Multiuso 556,1267.48,59
863,Pano de Microfibra 224,1052.87,40
864,Shampoo Anticaspa 692,2370.21,46
865,Macarrao Espaguete 135,577.54,91
866,Fone de Ouvido Bluetooth 771,523.15,41
867,Bolacha Recheada 384,2129.06,19
868,Calca Jeans 455,2197.08,77
869,Camiseta Basica 675,2226.51,49
870,Perfume Masculino 926,2376.69,18
871,Jaqueta de Couro 697,9.85,85
872,Bone 604,961.72,95
873,Fone de Ouvido Bluetooth 208,269.36,88
874,Blusa de Frio 191,1793.35,70
875,Meias de Algodao 143,769.66,19
876,Pulseira de Prata 354,334.15,88
877,Cafe Torrado 636,2115.47,84
878,Esmalte Vermelho 460,1560.55,86
879,Bone 531,1042.97,70
880,Esmalte Vermelho 526,2239.89,2
881,Jaqueta de Couro 302,2186.44,99
882,Teclado Mecanico 428,476.77,5
883,Amaciante Concentrado 992,305.57,15
884,Amaciante Concentrado 234,1846.58,67
885,Sabao em Po 459,1665.96,76
886,Lustra Moveis 988,172.35,88
887,Oculos de Sol 138,1010.8,59
888,Meias de Algodao 993,5.09,12
889,Esmalte Vermelho 589,643.85,6
890,Amaciante Concentrado 462,2177.88,99
891,Creme Hidratante 888,1269.35,98
892,Blusa de Frio 641,638.67,13
893,Protetor Solar FPS 50 363,1309.92,33
894,Protetor Solar FPS 50 584,253.55,8
895,Creme Hidratante 756,773.74,93
896,Chaveiro Metalico 251,1769.9,96
897,Azeite de Oliva 221,220.61,99
898,Teclado Mecanico 971,1318.93,43
899,Esponja Multiuso 549,1523.57,64
900,Chaveiro Metalico 289,2047.59,77
901,Sabonete Liquido 906,860.71,12
902,Achocolatado em Po 922,1884.03,68
903,Notebook 998,1687.81,22
904,Lustra Moveis 601,1840.05,35
905,Vassoura Retratil 932,1269.21,97
906,Protetor Solar FPS 50 308,2048.37,31
907,Carteira de Couro 630,192.89,39
908,Chaveiro Metalico 628,1874.65,15
909,Carteira de Couro 939,921.49,20
910,Pano de Microfibra 289,1894.04,11
911,Perfume Masculino 174,339.93,50
912,Amaciante Concentrado 655,961.92,30
913,Esmalte Vermelho 575,1479.2,12
914,Bolacha Recheada 826,241.11,44
915,Desinfetante Floral 522,66.28,68
916,Jaqueta de Couro 670,499.78,16
917,Shampoo Anticaspa 777,586.1,57
918,Bolacha Recheada 888,2103.39,79
919,Smartphone 542,601.44,9
920,Pano de Microfibra 676,343.77,83
921,Jaqueta de Couro 259,951.0,73
922,Protetor Solar FPS 50 603,1705.79,25
923,Relogio de Pulso 247,1533.59,84
924,Cinto Social 415,161.3,58
925,Azeite de Oliva 547,1815.89,21
926,Blusa de Frio 207,1855.7,80
927,Leite Integral 615,1934.97,6
928,Blusa de Frio 578,1787.72,91
929,Fone de Ouvido Bluetooth 139,834.76,86
930,Bone 257,2071.98,44
931,Achocolatado em Po 493,1396.69,2
932,Pano de Microfibra 285,1563.98,72
933,Mochila Escolar 789,2349.3,75
934,Smartwatch 256,520.25,46
935,Esponja Multiuso 391,2071.49,2
936,Perfume Masculino 745,2182.95,78
937,Fone de Ouvido Bluetooth 331,2353.7,20
938,Mouse Gamer 183,1539.95,50
939,Amaciante Concentrado 429,1674.89,76
940,Bermuda Esportiva 851,1046.75,24
941,Camiseta Basica 602,1844.54,44
942,Detergente Liquido 754,788.11,83
943,Feijao Carioca 609,2001.13,89
944,Pano de Microfibra 151,1129.32,46
945,Achocolatado em Po 309,392.49,46
946,Leite Integral 219,1659.86,71
947,Blusa de Frio 765,1961.6,86
948,Desinfetante Floral 881,1773.58,9
949,Feijao Carioca 140,337.66,48
950,Bermuda Esportiva 794,1042.63,77
951,Sabonete Liquido 661,873.63,77
952,Escova de Cabelo 360,1643.19,93
953,Teclado Mecanico 654,1667.34,9
954,Calca Jeans 921,2433.67,38
955,Escova de Cabelo 469,947.09,76
956,Vassoura Retratil 635,1448.69,63
957,Feijao Carioca 877,1307.88,29
958,Azeite de Oliva 992,886.03,89
959,Macarrao Espaguete 362,1113.61,68
960,Amaciante Concentrado 104,799.43,94
961,Smartwatch 403,1610.85,45
962,Teclado Mecanico 927,495.78,44
963,Condicionador Hidratante 144,424.78,28
964,Arroz Branco 745,2157.54,58
965,Cafe Torrado 515,511.81,9
966,Perfume Masculino 556,1500.31,9
967,Arroz Branco 285,378.97,30
968,Fone de Ouvido Bluetooth 144,1778.99,25
969,Bone 691,1256.47,53
970,Bermuda Esportiva 888,1858.72,53
971,Detergente Liquido 496,1778.59,37
972,Pano de Microfibra 598,203.97,44
973,Feijao Carioca 718,2259.97,35
974,Smartwatch 668,1950.28,38
975,Azeite de Oliva 767,1475.36,97
976,Mochila Escolar 537,1651.0,98
977,Fone de Ouvido Bluetooth 236,799.75,22
978,Caixa de Som Bluetooth 793,2481.67,3
979,Teclado Mecanico 885,1671.29,51
980,Macarrao Espaguete 333,480.92,35
981,Smartwatch 196,1069.57,59
982,Perfume Masculino 975,617.69,89
983,Calca Jeans 445,879.59,78
984,Escova de Cabelo 535,835.31,8
985,Pano de Microfibra 971,1436.16,90
986,Arroz Branco 937,2080.15,88
987,Feijao Carioca 681,2070.65,79
988,Arroz Branco 896,1925.46,41
989,Bermuda Esportiva 635,2417.26,55
990,Leite Integral 760,1027.64,22
991,Feijao Carioca 453,1112.02,22
992,Jaqueta de Couro 776,256.85,14
993,Esmalte Vermelho 475,460.56,53
994,Cinto Social 973,606.2,72
995,Relogio de Pulso 990,1554.71,33
996,Pulseira de Prata 839,1978.35,32
997,Calca Jeans 528,2296.92,92
998,Perfume Masculino 231,753.8,4
999,Chaveiro Metalico 542,42.44,59
1000,Esponja Multiuso 181,224.72,24
1001,Carteira de Couro 969,1839.33,32
1002,Sabao em Po 878,1350.44,3
1003,Camiseta Basica 904,843.45,67
1004,Pano de Microfibra 924,1090.4,81
1005,Escova de Cabelo 530,1754.62,94
1006,Calca Jeans 176,1712.98,77
1007,Mouse Gamer 835,2001.54,23
1008,Feijao Carioca 695,1637.81,3
1009,Protetor Solar FPS 50 435,2157.95,79
1010,Sabao em Po 434,2046.34,10
1011,Condicionador Hidratante 185,840.03,74
1012,Camiseta Basica 296,1841.99,17
1013,Mochila Escolar 671,2468.44,92
1014,Colar Dourado 297,992.55,31
1015,Vassoura Retratil 428,475.72,99
1016,Notebook 292,761.37,82
1017,Calca Jeans 901,1344.56,51
1018,Esmalte Vermelho 188,329.71,28
1019,Teclado Mecanico 943,525.21,70
1020,Sabonete Liquido 100,1684.33,87
1021,Pano de Microfibra 420,827.4,90
1022,Pulseira de Prata 319,310.44,28
1023,Protetor Solar FPS 50 723,2173.62,45
1024,Azeite de Oliva 975,1855.62,27
1025,Calca Jeans 995,1011.37,52
1026,Esponja Multiuso 635,289.97,58
1027,Perfume Masculino 783,713.06,45
1028,Bolacha Recheada 425,1772.98,12
1029,Arroz Branco 350,2281.81,61
1030,Camiseta Basica 106,2440.26,1
1031,Caixa de Som Bluetooth 128,1990.59,71
1032,Protetor Solar FPS 50 900,276.22,28
1033,Condicionador Hidratante 112,2028.65,34
1034,Pano de Microfibra 181,1760.08,15
1035,Carregador Portatil 259,2185.94,96
1036,Meias de Algodao 681,596.33,37
1037,Sabao em Po 648,1869.2,4
1038,Meias de Algodao 870,1519.08,96
1039,Camiseta Basica 775,235.81,50
1040,Camiseta Basica 119,1906.9,27
1041,Smartwatch 993,1706.32,99
1042,Carregador Portatil 139,1583.05,11
1043,Pano de Microfibra 329,2487.3,5
1044,Shampoo Anticaspa 773,1974.13,24
1045,Macarrao Espaguete 366,1833.11,94
1046,Smartphone 890,577.13,86
1047,Condicionador Hidratante 278,1511.3,37
1048,Blusa de Frio 975,89.08,5
1049,Smartwatch 751,569.05,39
1050,Smartwatch 371,121.19,22
1051,Amaciante Concentrado 868,109.55,82
1052,Protetor Solar FPS 50 325,2345.89,35
1053,Teclado Mecanico 231,1179.76,83
1054,Mouse Gamer 764,2149.49,68
1055,Carteira de Couro 164,2110.14,22
1056,Bermuda Esportiva 363,77.97,24
1057,Blusa de Frio 344,1649.18,79
1058,Smartphone 840,682.28,83
1059,Vestido Floral 385,1027.59,47
1060,Azeite de Oliva 461,403.29,59
1061,Blusa de Frio 717,1671.24,41
1062,Sabao em Po 230,84.17,40
1063,Azeite de Oliva 247,2011.93,17
1064,Fone de Ouvido Bluetooth 567,1628.08,9
1065,Cafe Torrado 600,301.83,48
1066,Colar Dourado 898,1155.54,56
1067,Perfume Masculino 302,685.73,24
1068,Colar Dourado 538,1446.7,92
1069,Escova de Cabelo 641,1657.7,73
1070,Colar Dourado 459,1930.97,62
1071,Teclado Mecanico 674,2020.03,2
1072,Carteira de Couro 959,1204.76,4
1073,Achocolatado em Po 992,1949.13,33
1074,Azeite de Oliva 982,861.01,100
1075,Condicionador Hidratante 602,585.71,51
1076,Relogio de Pulso 465,1517.33,82
1077,Relogio de Pulso 371,1625.63,73
1078,Amaciante Concentrado 166,1697.69,14
1079,Protetor Solar FPS 50 767,1853.44,58
1080,Calca Jeans 947,1350.35,16
1081,Esponja Multiuso 942,1863.77,64
1082,Vestido Floral 777,2216.89,57
1083,Blusa de Frio 294,1228.05,48
1084,Calca Jeans 142,1776.92,65
1085,Sabao em Po 557,2222.26,5
1086,Cinto Social 226,83.14,37
1087,Mouse Gamer 188,1969.4,55
1088,Fone de Ouvido Bluetooth 305,2418.75,50
1089,Notebook 642,1696.53,66
1090,Vestido Floral 740,1356.87,99
1091,Achocolatado em Po 106,2025.43,61
1092,Vestido Floral 675,1492.34,28
1093,Teclado Mecanico 557,2422.84,1
1094,Pulseira de Prata 984,1577.98,91
1095,Pano de Microfibra 554,891.28,77
1096,Condicionador Hidratante 977,900.96,100
1097,Smartwatch 893,923.98,45
1098,Escova de Cabelo 670,1727.23,78
1099,Smartphone 821,1461.6,20
1100,Sabao em Po 858,1942.75,42
1101,Cinto Social 284,1062.29,29
1102,Sabonete Liquido 367,2159.55,66
1103,Achocolatado em Po 601,2285.14,34
1104,Shampoo Anticaspa 989,392.82,48
1105,Notebook 585,343.43,83
1106,Caixa de Som Bluetooth 135,1388.25,19
1107,Camiseta Basica 288,2273.01,5
1108,Calca Jeans 254,268.76,75
1109,Jaqueta de Couro 742,1142.72,71
1110,Carregador Portatil 184,1540.84,71
1111,Esmalte Vermelho 953,1958.26,73
1112,Colar Dourado 959,279.75,25
1113,Detergente Liquido 222,338.42,74
1114,Macarrao Espaguete 221,2406.8,96
1115,Bolacha Recheada 538,798.11,48
1116,Cinto Social 127,1825.38,25
1117,Caixa de Som Bluetooth 635,1007.58,66
1118,Chaveiro Metalico 758,1947.16,38
1119,Achocolatado em Po 766,309.83,96
1120,Detergente Liquido 186,691.44,64
1121,Teclado Mecanico 435,2082.23,35
1122,Blusa de Frio 803,1621.27,41
1123,Bone 312,1538.33,38
1124,Arroz Branco 805,941.82,33
1125,Bermuda Esportiva 665,1410.5,64
1126,Amaciante Concentrado 108,2447.32,97
1127,Amaciante Concentrado 254,305.44,99
1128,Condicionador Hidratante 908,2221.36,92
1129,Bermuda Esportiva 640,93.56,82
1130,Meias de Algodao 843,74.74,28
1131,Macarrao Espaguete 653,244.73,80
1132,Mouse Gamer 557,2310.48,31
1133,Azeite de Oliva 992,2364.3,15
1134,Escova de Cabelo 156,822.62,24
1135,Smartwatch 155,2231.1,17
1136,Perfume Masculino 360,925.01,69
1137,Creme Hidratante 373,1997.84,82
1138,Pano de Microfibra 500,2429.22,9
1139,Mouse Gamer 953,2050.24,20
1140,Escova de Cabelo 877,1889.02,72
1141,Mochila Escolar 348,1652.0,71
1142,Jaqueta de Couro 421,1868.13,23
1143,Mouse Gamer 743,1924.06,66
1144,Caixa de Som Bluetooth 222,801.95,81
1145,Smartwatch 395,578.04,60
1146,Protetor Solar FPS 50 465,645.61,58
1147,Cafe Torrado 590,870.96,56
1148,Protetor Solar FPS 50 721,930.81,47
1149,Sabao em Po 778,1842.68,20
1150,Relogio de Pulso 163,1881.26,90
1151,Bolacha Recheada 227,1664.2,51
1152,Bermuda Esportiva 201,489.96,79
1153,Creme Hidratante 274,640.08,18
1154,Arroz Branco 130,1942.66,52
1155,Blusa de Frio 126,561.07,17
1156,Macarrao Espaguete 492,740.44,22
1157,Colar Dourado 895,2184.33,40
1158,Mochila Escolar 984,1777.62,81
1159,Protetor Solar FPS 50 115,1557.24,7
1160,Achocolatado em Po 739,318.76,57
1161,Azeite de Oliva 873,1237.4,26
1162,Lustra Moveis 504,984.94,77
1163,Jaqueta de Couro 654,733.35,27
1164,Carregador Portatil 989,1375.55,74
1165,Mochila Escolar 430,1875.06,71
1166,Protetor Solar FPS 50 863,18.07,61
1167,Cinto Social 622,911.07,3
1168,Cinto Social 621,2238.12,7
1169,Carregador Portatil 364,2213.78,98
1170,Shampoo Anticaspa 589,1591.55,74
1171,Chaveiro Metalico 254,714.36,75
1172,Mochila Escolar 951,1577.63,84
1173,Feijao Carioca 384,504.7,83
1174,Sabonete Liquido 838,2137.72,10
1175,Teclado Mecanico 921,826.52,80
1176,Esmalte Vermelho 656,213.32,4
1177,Cinto Social 959,1491.71,2
1178,Carteira de Couro 303,1422.35,4
1179,Sabonete Liquido 596,1806.69,18
1180,Pano de Microfibra 382,1184.41,100
1181,Bone 850,852.89,2
1182,Cafe Torrado 295,34.7,100
1183,Escova de Cabelo 104,1767.93,29
1184,Condicionador Hidratante 974,1396.59,79
1185,Lustra Moveis 428,2109.31,57
1186,Blusa de Frio 655,309.1,21
1187,Carregador Portatil 211,1992.97,76
1188,Camiseta Basica 662,1650.78,80
1189,Jaqueta de Couro 473,117.45,49
1190,Sabonete Liquido 462,1337.76,37
1191,Smartphone 263,248.7,4
1192,Bone 189,387.11,61
1193,Perfume Masculino 890,672.78,49
1194,Protetor Solar FPS 50 516,2414.41,72
1195,Jaqueta de Couro 478,2015.27,9
1196,Creme Hidratante 669,2211.25,22
1197,Leite Integral 264,492.73,27
1198,Relogio de Pulso 396,163.64,96
1199,Feijao Carioca 562,1319.02,54
1200,Mochila Escolar 612,729.12,84
1201,Chaveiro Metalico 702,911.28,9
1202,Colar Dourado 768,1511.68,79
1203,Smartphone 370,534.56,10
1204,Cafe Torrado 811,816.27,69
1205,Leite Integral 476,25.14,15
1206,Smartphone 235,1794.24,33
1207,Condicionador Hidratante 292,512.03,98
1208,Sabao em Po 604,193.05,95
1209,Leite Integral 379,1473.54,4
1210,Smartwatch 576,1627.84,37
1211,Meias de Algodao 513,403.84,99
1212,Chaveiro Metalico 227,1846.82,24
1213,Bermuda Esportiva 420,940.83,23
1214,Vestido Floral 694,935.9,12
1215,Lustra Moveis 788,1398.95,31
1216,Sabonete Liquido 149,2329.07,70
1217,Oculos de Sol 927,1461.49,18
1218,Macarrao Espaguete 411,464.66,60
1219,Notebook 144,1600.03,85
1220,Meias de Algodao 430,198.94,7
1221,Blusa de Frio 319,28.66,56
1222,Cinto Social 527,2458.13,89
1223,Pano de Microfibra 709,2346.46,43
1224,Protetor Solar FPS 50 982,1625.65,35
1225,Detergente Liquido 860,1918.43,3
1226,Bolacha Recheada 862,2306.89,19
1227,Condicionador Hidratante 831,1332.45,97
1228,Smartwatch 707,220.38,68
1229,Smartwatch 466,1140.06,12
1230,Sabonete Liquido 327,544.97,45
1231,Sabao em Po 650,2277.62,46
1232,Carregador Portatil 934,350.65,49
1233,Azeite de Oliva 208,229.51,70
1234,Macarrao Espaguete 904,158.23,61
1235,Shampoo Anticaspa 114,2305.59,66
1236,Protetor Solar FPS 50 236,894.47,40
1237,Achocolatado em Po 195,524.92,23
1238,Amaciante Concentrado 541,1622.27,19
1239,Condicionador Hidratante 842,2089.81,82
1240,Jaqueta de Couro 722,942.13,27
1241,Esponja Multiuso 985,1014.11,15
1242,Bermuda Esportiva 660,410.41,88
1243,Vassoura Retratil 495,813.14,61
1244,Colar Dourado 819,1573.44,50
1245,Protetor Solar FPS 50 403,2425.97,27
1246,Colar Dourado 360,122.67,48
1247,Achocolatado em Po 333,1984.94,63
1248,Smartphone 828,2248.83,15
1249,Cafe Torrado 671,1509.17,28
1250,Amaciante Concentrado 456,1910.04,34
1251,Creme Hidratante 515,789.25,96
1252,Condicionador Hidratante 254,461.3,64
1253,Colar Dourado 342,591.33,97
1254,Oculos de Sol 383,576.51,79
1255,Creme Hidratante 706,630.19,3
1256,Notebook 280,184.07,68
1257,Protetor Solar FPS 50 819,2064.33,48
1258,Pulseira de Prata 941,652.15,47
1259,Pulseira de Prata 166,688.29,82
1260,Azeite de Oliva 365,793.95,98
1261,Smartwatch 930,2424.18,36
1262,Carregador Portatil 645,1256.1,4
1263,Mochila Escolar 500,1966.54,31
1264,Teclado Mecanico 602,2011.71,92
1265,Calca Jeans 115,2139.97,68
1266,Smartwatch 389,2072.8,14
1267,Calca Jeans 948,2319.24,30
1268,Achocolatado em Po 420,203.16,66
1269,Smartphone 165,2148.4,40
1270,Vassoura Retratil 823,1623.42,49
1271,Cafe Torrado 676,1609.99,97
1272,Shampoo Anticaspa 387,2205.74,45
1273,Escova de Cabelo 408,2287.76,39
1274,Bolacha Recheada 876,726.79,5
1275,Relogio de Pulso 885,2331.84,91
1276,Shampoo Anticaspa 398,1435.98,20
1277,Calca Jeans 795,1629.41,63
1278,Protetor Solar FPS 50 610,1128.82,21
1279,Mouse Gamer 794,1653.15,42
1280,Azeite de Oliva 470,1659.96,10
1281,Amaciante Concentrado 777,1931.15,25
1282,Vestido Floral 465,1885.19,84
1283,Macarrao Espaguete 676,256.15,36
1284,Leite Integral 481,2292.98,55
